country	date	Confirmed	Deaths
Denmark	2022-03-26	3039204	5583
Denmark	2022-03-27	3042563	5585
Denmark	2022-03-28	3045935	5585
Denmark	2022-03-29	3050431	5585
Denmark	2022-03-30	3054842	5668
Denmark	2022-03-31	3058773	5698
Denmark	2022-04-01	3061773	5723
Denmark	2022-04-02	3064625	5745
Denmark	2022-04-03	3066705	5762
Denmark	2022-04-04	3068971	5777
Denmark	2022-04-05	3072334	5798
Denmark	2022-04-06	3075548	5813
Denmark	2022-04-07	3078295	5837
Denmark	2022-04-08	3080975	5861
Denmark	2022-04-09	3083432	5885
Denmark	2022-04-10	3085154	5908
Denmark	2022-04-11	3086959	5921
Denmark	2022-04-12	3089642	5932
Denmark	2022-04-13	3091899	5945
Denmark	2022-04-14	3094158	5961
Denmark	2022-04-15	3095605	5974
Denmark	2022-04-16	3097015	5985
Finland	2020-01-22	0	0
Finland	2020-01-23	0	0
Finland	2020-01-24	0	0
Finland	2020-01-25	0	0
Finland	2020-01-26	0	0
Finland	2020-01-27	0	0
Finland	2020-01-28	0	0
Finland	2020-01-29	1	0
Finland	2020-01-30	1	0
Finland	2020-01-31	1	0
Finland	2020-02-01	1	0
Finland	2020-02-02	1	0
Finland	2020-02-03	1	0
Finland	2020-02-04	1	0
Finland	2020-02-05	1	0
Finland	2020-02-06	1	0
Finland	2020-02-07	1	0
Finland	2020-02-08	1	0
Finland	2020-02-09	1	0
Finland	2020-02-10	1	0
Finland	2020-02-11	2	0
Finland	2020-02-12	2	0
Finland	2020-02-13	2	0
Finland	2020-02-14	2	0
Finland	2020-02-15	2	0
Finland	2020-02-16	2	0
Finland	2020-02-17	2	0
Finland	2020-02-18	2	0
Finland	2020-02-19	2	0
Finland	2020-02-20	2	0
Finland	2020-02-21	2	0
Finland	2020-02-22	2	0
Finland	2020-02-23	3	0
Finland	2020-02-24	3	0
Finland	2020-02-25	3	0
Finland	2020-02-26	4	0
Finland	2020-02-27	4	0
Finland	2020-02-28	5	0
Finland	2020-02-29	8	0
Finland	2020-03-01	9	0
Finland	2020-03-02	10	0
Finland	2020-03-03	10	0
Finland	2020-03-04	14	0
Finland	2020-03-05	20	0
Finland	2020-03-06	21	0
Finland	2020-03-07	28	1
Finland	2020-03-08	35	1
Finland	2020-03-09	44	1
Finland	2020-03-10	61	1
Finland	2020-03-11	115	1
Finland	2020-03-12	191	1
Finland	2020-03-13	251	1
Finland	2020-03-14	279	2
Finland	2020-03-15	308	3
Finland	2020-03-16	361	3
Finland	2020-03-17	413	4
Finland	2020-03-18	460	6
Finland	2020-03-19	550	6
Finland	2020-03-20	649	7
Finland	2020-03-21	736	8
Finland	2020-03-22	823	10
Finland	2020-03-23	901	11
Finland	2020-03-24	985	15
Finland	2020-03-25	1084	16
Finland	2020-03-26	1188	21
Finland	2020-03-27	1301	25
Finland	2020-03-28	1396	27
Finland	2020-03-29	1473	31
Finland	2020-03-30	1543	41
Finland	2020-03-31	1672	51
Finland	2020-04-01	1797	58
Finland	2020-04-02	1946	62
Finland	2020-04-03	2107	68
Finland	2020-04-04	2306	73
Finland	2020-04-05	2387	80
Finland	2020-04-06	2509	84
Finland	2020-04-07	2718	94
Finland	2020-04-08	2918	111
Finland	2020-04-09	3056	119
Finland	2020-04-10	3214	130
Finland	2020-04-11	3285	133
Finland	2020-04-12	3360	136
Finland	2020-04-13	3440	147
Finland	2020-04-14	3557	159
Finland	2020-04-15	3732	169
Finland	2020-04-16	3862	183
Finland	2020-04-17	3982	195
Finland	2020-04-18	4107	205
Finland	2020-04-19	4163	205
Finland	2020-04-20	4230	211
Finland	2020-04-21	4373	228
Finland	2020-04-22	4485	232
Finland	2020-04-23	4609	238
Finland	2020-04-24	4725	238
Finland	2020-04-25	4817	241
Finland	2020-04-26	4893	247
Finland	2020-04-27	4966	252
Finland	2020-04-28	5089	253
Finland	2020-04-29	5228	255
Finland	2020-04-30	5336	256
Finland	2020-05-01	5422	260
Finland	2020-05-02	5470	262
Finland	2020-05-03	5528	265
Finland	2020-05-04	5589	268
Finland	2020-05-05	5722	275
Finland	2020-05-06	5847	279
Finland	2020-05-07	5942	281
Finland	2020-05-08	6050	288
Finland	2020-05-09	6131	289
Finland	2020-05-10	6178	291
Finland	2020-05-11	6206	291
Finland	2020-05-12	6298	292
Finland	2020-05-13	6365	294
Finland	2020-05-14	6443	296
Finland	2020-05-15	6493	296
Finland	2020-05-16	6548	297
Finland	2020-05-17	6573	299
Finland	2020-05-18	6602	299
Finland	2020-05-19	6647	301
Finland	2020-05-20	6688	301
Finland	2020-05-21	6731	302
Finland	2020-05-22	6753	302
Finland	2020-05-23	6785	303
Finland	2020-05-24	6803	303
Finland	2020-05-25	6823	303
Finland	2020-05-26	6868	304
Finland	2020-05-27	6901	304
Finland	2020-05-28	6913	304
Finland	2020-05-29	6943	304
Finland	2020-05-30	6964	305
Finland	2020-05-31	6974	305
Finland	2020-06-01	6986	305
Finland	2020-06-02	7003	305
Finland	2020-06-03	7018	305
Finland	2020-06-04	7043	305
Finland	2020-06-05	7055	305
Finland	2020-06-06	7068	305
Finland	2020-06-07	7081	305
Finland	2020-06-08	7085	305
Finland	2020-06-09	7095	305
Finland	2020-06-10	7103	305
Finland	2020-06-11	7110	305
Finland	2020-06-12	7119	305
Finland	2020-06-13	7132	305
Finland	2020-06-14	7134	305
Finland	2020-06-15	7139	305
Finland	2020-06-16	7155	305
Finland	2020-06-17	7163	305
Finland	2020-06-18	7167	305
Finland	2020-06-19	7175	305
Finland	2020-06-20	7175	305
Finland	2020-06-21	7177	306
Finland	2020-06-22	7190	307
Finland	2020-06-23	7195	307
Finland	2020-06-24	7200	307
Finland	2020-06-25	7217	308
Finland	2020-06-26	7231	308
Finland	2020-06-27	7234	308
Finland	2020-06-28	7236	308
Finland	2020-06-29	7243	308
Finland	2020-06-30	7259	309
Finland	2020-07-01	7269	309
Finland	2020-07-02	7271	309
Finland	2020-07-03	7278	309
Finland	2020-07-04	7284	309
Finland	2020-07-05	7286	309
Finland	2020-07-06	7289	309
Finland	2020-07-07	7297	309
Finland	2020-07-08	7300	309
Finland	2020-07-09	7309	309
Finland	2020-07-10	7317	309
Finland	2020-07-11	7323	309
Finland	2020-07-12	7323	309
Finland	2020-07-13	7327	309
Finland	2020-07-14	7333	309
Finland	2020-07-15	7338	309
Finland	2020-07-16	7343	309
Finland	2020-07-17	7352	309
Finland	2020-07-18	7358	309
Finland	2020-07-19	7365	309
Finland	2020-07-20	7370	309
Finland	2020-07-21	7382	310
Finland	2020-07-22	7390	310
Finland	2020-07-23	7401	310
Finland	2020-07-24	7404	310
Finland	2020-07-25	7414	310
Finland	2020-07-26	7418	310
Finland	2020-07-27	7426	310
Finland	2020-07-28	7438	310
Finland	2020-07-29	7447	311
Finland	2020-07-30	7459	312
Finland	2020-07-31	7467	312
Finland	2020-08-01	7485	312
Finland	2020-08-02	7500	312
Finland	2020-08-03	7510	312
Finland	2020-08-04	7545	313
Finland	2020-08-05	7567	313
Finland	2020-08-06	7596	313
Finland	2020-08-07	7618	313
Finland	2020-08-08	7635	313
Finland	2020-08-09	7644	313
Finland	2020-08-10	7679	313
Finland	2020-08-11	7694	313
Finland	2020-08-12	7722	313
Finland	2020-08-13	7749	313
Finland	2020-08-14	7770	313
Finland	2020-08-15	7797	313
Finland	2020-08-16	7811	313
Finland	2020-08-17	7854	314
Finland	2020-08-18	7881	314
Finland	2020-08-19	7920	314
Finland	2020-08-20	7967	314
Finland	2020-08-21	7994	314
Finland	2020-08-22	8019	314
Finland	2020-08-23	8035	314
Finland	2020-08-24	8046	314
Finland	2020-08-25	8063	314
Finland	2020-08-26	8078	314
Finland	2020-08-27	8098	314
Finland	2020-08-28	8130	314
Finland	2020-08-29	8165	314
Finland	2020-08-30	8184	314
Finland	2020-08-31	8202	314
Finland	2020-09-01	8250	315
Finland	2020-09-02	8279	316
Finland	2020-09-03	8305	316
Finland	2020-09-04	8341	316
Finland	2020-09-05	8383	317
Finland	2020-09-06	8405	317
Finland	2020-09-07	8438	318
Finland	2020-09-08	8483	318
Finland	2020-09-09	8540	318
Finland	2020-09-10	8595	321
Finland	2020-09-11	8649	321
Finland	2020-09-12	8707	323
Finland	2020-09-13	8747	323
Finland	2020-09-14	8792	323
Finland	2020-09-15	8851	324
Finland	2020-09-16	8904	324
Finland	2020-09-17	8962	325
Finland	2020-09-18	9047	325
Finland	2020-09-19	9124	325
Finland	2020-09-20	9188	325
Finland	2020-09-21	9262	325
Finland	2020-09-22	9382	325
Finland	2020-09-23	9492	326
Finland	2020-09-24	9610	328
Finland	2020-09-25	9708	328
Finland	2020-09-26	9836	329
Finland	2020-09-27	9910	329
Finland	2020-09-28	9981	329
Finland	2020-09-29	10105	329
Finland	2020-09-30	10239	329
Finland	2020-10-01	10407	329
Finland	2020-10-02	10598	331
Finland	2020-10-03	10785	331
Finland	2020-10-04	10963	331
Finland	2020-10-05	11111	331
Finland	2020-10-06	11402	333
Finland	2020-10-07	11703	334
Finland	2020-10-08	12009	336
Finland	2020-10-09	12268	336
Finland	2020-10-10	12494	336
Finland	2020-10-11	12605	337
Finland	2020-10-12	12737	339
Finland	2020-10-13	12993	339
Finland	2020-10-14	13192	339
Finland	2020-10-15	13394	341
Finland	2020-10-16	13585	341
Finland	2020-10-17	13780	342
Finland	2020-10-18	13884	342
Finland	2020-10-19	14013	342
Finland	2020-10-20	14256	345
Finland	2020-10-21	14423	345
Finland	2020-10-22	14611	345
Finland	2020-10-23	14834	346
Finland	2020-10-24	15028	347
Finland	2020-10-25	15135	347
Finland	2020-10-26	15259	348
Finland	2020-10-27	15514	348
Finland	2020-10-28	15748	349
Finland	2020-10-29	15988	349
Finland	2020-10-30	16224	349
Finland	2020-10-31	16444	350
Finland	2020-11-01	16565	350
Finland	2020-11-02	16716	350
Finland	2020-11-03	17003	350
Finland	2020-11-04	17244	350
Finland	2020-11-05	17458	350
Finland	2020-11-06	17676	350
Finland	2020-11-07	17872	352
Finland	2020-11-08	18000	354
Finland	2020-11-09	18132	361
Finland	2020-11-10	18405	364
Finland	2020-11-11	18611	364
Finland	2020-11-12	18906	365
Finland	2020-11-13	19190	369
Finland	2020-11-14	19458	376
Finland	2020-11-15	19603	378
Finland	2020-11-16	19783	380
Finland	2020-11-17	20176	381
Finland	2020-11-18	20564	382
Finland	2020-11-19	20941	385
Finland	2020-11-20	21419	388
Finland	2020-11-21	21847	394
Finland	2020-11-22	22117	404
Finland	2020-11-23	22384	408
Finland	2020-11-24	22888	413
Finland	2020-11-25	23359	419
Finland	2020-11-26	23978	427
Finland	2020-11-27	24488	429
Finland	2020-11-28	24944	435
Finland	2020-11-29	25228	437
Finland	2020-11-30	25521	442
Finland	2020-12-01	26117	452
Finland	2020-12-02	26557	454
Finland	2020-12-03	27052	461
Finland	2020-12-04	27530	468
Finland	2020-12-05	28003	471
Finland	2020-12-06	28253	477
Finland	2020-12-07	28536	487
Finland	2020-12-08	29123	497
Finland	2020-12-09	29601	500
Finland	2020-12-10	30063	505
Finland	2020-12-11	30470	509
Finland	2020-12-12	30917	517
Finland	2020-12-13	31166	520
Finland	2020-12-14	31442	525
Finland	2020-12-15	31905	536
Finland	2020-12-16	32265	543
Finland	2020-12-17	32617	547
Finland	2020-12-18	32942	548
Finland	2020-12-19	33336	553
Finland	2020-12-20	33527	556
Finland	2020-12-21	33771	560
Finland	2020-12-22	34146	564
Finland	2020-12-23	34478	569
Finland	2020-12-24	34755	572
Finland	2020-12-25	34893	575
Finland	2020-12-26	35050	577
Finland	2020-12-27	35233	577
Finland	2020-12-28	35424	581
Finland	2020-12-29	35859	586
Finland	2020-12-30	36167	588
Finland	2020-12-31	36422	592
Finland	2021-01-01	36676	598
Finland	2021-01-02	36804	601
Finland	2021-01-03	37009	605
Finland	2021-01-04	37178	608
Finland	2021-01-05	37575	615
Finland	2021-01-06	37837	619
Finland	2021-01-07	38045	622
Finland	2021-01-08	38377	625
Finland	2021-01-09	38629	629
Finland	2021-01-10	38822	631
Finland	2021-01-11	39010	634
Finland	2021-01-12	39396	642
Finland	2021-01-13	39625	651
Finland	2021-01-14	39883	656
Finland	2021-01-15	40131	661
Finland	2021-01-16	40397	662
Finland	2021-01-17	40568	663
Finland	2021-01-18	40766	663
Finland	2021-01-19	41213	664
Finland	2021-01-20	41555	668
Finland	2021-01-21	41961	680
Finland	2021-01-22	42338	684
Finland	2021-01-23	42699	686
Finland	2021-01-24	42867	688
Finland	2021-01-25	43114	690
Finland	2021-01-26	43719	695
Finland	2021-01-27	44116	698
Finland	2021-01-28	44498	698
Finland	2021-01-29	44933	699
Finland	2021-01-30	45312	702
Finland	2021-01-31	45546	703
Finland	2021-02-01	45820	703
Finland	2021-02-02	46353	709
Finland	2021-02-03	46749	711
Finland	2021-02-04	47190	714
Finland	2021-02-05	47562	715
Finland	2021-02-06	47928	717
Finland	2021-02-07	48165	717
Finland	2021-02-08	48429	719
Finland	2021-02-09	48890	724
Finland	2021-02-10	49263	724
Finland	2021-02-11	49646	729
Finland	2021-02-12	50007	731
Finland	2021-02-13	50424	733
Finland	2021-02-14	50703	737
Finland	2021-02-15	50984	741
Finland	2021-02-16	51601	742
Finland	2021-02-17	52114	747
Finland	2021-02-18	52667	749
Finland	2021-02-19	53281	751
Finland	2021-02-20	53853	754
Finland	2021-02-21	54171	756
Finland	2021-02-22	54526	757
Finland	2021-02-23	55149	762
Finland	2021-02-24	55774	771
Finland	2021-02-25	56373	773
Finland	2021-02-26	57002	780
Finland	2021-02-27	57690	783
Finland	2021-02-28	58095	784
Finland	2021-03-01	58517	785
Finland	2021-03-02	59388	792
Finland	2021-03-03	60144	794
Finland	2021-03-04	60877	795
Finland	2021-03-05	61515	797
Finland	2021-03-06	62145	800
Finland	2021-03-07	62578	801
Finland	2021-03-08	62974	803
Finland	2021-03-09	63808	812
Finland	2021-03-10	64579	816
Finland	2021-03-11	65401	820
Finland	2021-03-12	66181	824
Finland	2021-03-13	66989	828
Finland	2021-03-14	67484	832
Finland	2021-03-15	67919	832
Finland	2021-03-16	68811	833
Finland	2021-03-17	69578	834
Finland	2021-03-18	70321	837
Finland	2021-03-19	71060	841
Finland	2021-03-20	71805	848
Finland	2021-03-21	72209	852
Finland	2021-03-22	72629	852
Finland	2021-03-23	73397	858
Finland	2021-03-24	74100	863
Finland	2021-03-25	74795	867
Finland	2021-03-26	75401	869
Finland	2021-03-27	76089	872
Finland	2021-03-28	76441	876
Finland	2021-03-29	76816	877
Finland	2021-03-30	77471	880
Finland	2021-03-31	78043	882
Finland	2021-04-01	78593	883
Finland	2021-04-02	79079	885
Finland	2021-04-03	79440	887
Finland	2021-04-04	79764	890
Finland	2021-04-05	80086	891
Finland	2021-04-06	80446	891
Finland	2021-04-07	80990	892
Finland	2021-04-08	81416	896
Finland	2021-04-09	81823	897
Finland	2021-04-10	82175	899
Finland	2021-04-11	82402	901
Finland	2021-04-12	82642	901
Finland	2021-04-13	83041	902
Finland	2021-04-14	83364	906
Finland	2021-04-15	83708	907
Finland	2021-04-16	83982	909
Finland	2021-04-17	84247	914
Finland	2021-04-18	84419	916
Finland	2021-04-19	84575	916
Finland	2021-04-20	84861	919
Finland	2021-04-21	85147	920
Finland	2021-04-22	85380	922
Finland	2021-04-23	85636	922
Finland	2021-04-24	85891	923
Finland	2021-04-25	86045	924
Finland	2021-04-26	86185	924
Finland	2021-04-27	86427	927
Finland	2021-04-28	86656	929
Finland	2021-04-29	86930	931
Finland	2021-04-30	87131	932
Finland	2021-05-01	87328	934
Finland	2021-05-02	87437	934
Finland	2021-05-03	87572	936
Finland	2021-05-04	87888	936
Finland	2021-05-05	88094	936
Finland	2021-05-06	88359	937
Finland	2021-05-07	88598	939
Finland	2021-05-08	88812	940
Finland	2021-05-09	88946	940
Finland	2021-05-10	89076	940
Finland	2021-05-11	89333	941
Finland	2021-05-12	89548	942
Finland	2021-05-13	89804	944
Finland	2021-05-14	89961	946
Finland	2021-05-15	90210	951
Finland	2021-05-16	90374	957
Finland	2021-05-17	90508	959
Finland	2021-05-18	90792	959
Finland	2021-05-19	91009	962
Finland	2021-05-20	91240	968
Finland	2021-05-21	91457	968
Finland	2021-05-22	91625	968
Finland	2021-05-23	91733	970
Finland	2021-05-24	91826	972
Finland	2021-05-25	92014	972
Finland	2021-05-26	92167	972
Finland	2021-05-27	92310	973
Finland	2021-05-28	92437	973
Finland	2021-05-29	92572	973
Finland	2021-05-30	92636	973
Finland	2021-05-31	92715	975
Finland	2021-06-01	92866	975
Finland	2021-06-02	92987	976
Finland	2021-06-03	93106	976
Finland	2021-06-04	93217	976
Finland	2021-06-05	93319	977
Finland	2021-06-06	93383	977
Finland	2021-06-07	93443	977
Finland	2021-06-08	93582	978
Finland	2021-06-09	93683	979
Finland	2021-06-10	93764	979
Finland	2021-06-11	93837	980
Finland	2021-06-12	93907	980
Finland	2021-06-13	93953	980
Finland	2021-06-14	94001	980
Finland	2021-06-15	94094	980
Finland	2021-06-16	94172	982
Finland	2021-06-17	94236	982
Finland	2021-06-18	94327	982
Finland	2021-06-19	94408	982
Finland	2021-06-20	94465	982
Finland	2021-06-21	94545	982
Finland	2021-06-22	94657	983
Finland	2021-06-23	94767	983
Finland	2021-06-24	94911	984
Finland	2021-06-25	95073	984
Finland	2021-06-26	95268	984
Finland	2021-06-27	95399	984
Finland	2021-06-28	95518	984
Finland	2021-06-29	95748	984
Finland	2021-06-30	96009	984
Finland	2021-07-01	96205	984
Finland	2021-07-02	96407	984
Finland	2021-07-03	96574	984
Finland	2021-07-04	96706	984
Finland	2021-07-05	96814	984
Finland	2021-07-06	97057	985
Finland	2021-07-07	97317	986
Finland	2021-07-08	97609	986
Finland	2021-07-09	97893	986
Finland	2021-07-10	98201	986
Finland	2021-07-11	98350	986
Finland	2021-07-12	98510	988
Finland	2021-07-13	98840	990
Finland	2021-07-14	99182	991
Finland	2021-07-15	99564	991
Finland	2021-07-16	99946	991
Finland	2021-07-17	100301	991
Finland	2021-07-18	100507	991
Finland	2021-07-19	100756	991
Finland	2021-07-20	101176	991
Finland	2021-07-21	101600	991
Finland	2021-07-22	102068	993
Finland	2021-07-23	102555	993
Finland	2021-07-24	103033	995
Finland	2021-07-25	103334	996
Finland	2021-07-26	103685	997
Finland	2021-07-27	104455	999
Finland	2021-07-28	105180	1000
Finland	2021-07-29	105990	1001
Finland	2021-07-30	106762	1005
Finland	2021-07-31	107458	1005
Finland	2021-08-01	107866	1006
Finland	2021-08-02	108343	1006
Finland	2021-08-03	109236	1009
Finland	2021-08-04	110076	1012
Finland	2021-08-05	110860	1016
Finland	2021-08-06	111736	1017
Finland	2021-08-07	112421	1019
Finland	2021-08-08	112906	1023
Finland	2021-08-09	113443	1023
Finland	2021-08-10	114479	1024
Finland	2021-08-11	115305	1025
Finland	2021-08-12	116228	1026
Finland	2021-08-13	117017	1027
Finland	2021-08-14	117757	1029
Finland	2021-08-15	118183	1029
Finland	2021-08-16	118628	1031
Finland	2021-08-17	119396	1031
Finland	2021-08-18	120137	1032
Finland	2021-08-19	120845	1035
Finland	2021-08-20	121515	1037
Finland	2021-08-21	122170	1038
Finland	2021-08-22	122568	1038
Finland	2021-08-23	123024	1040
Finland	2021-08-24	123706	1041
Finland	2021-08-25	124315	1044
Finland	2021-08-26	125014	1046
Finland	2021-08-27	125624	1048
Finland	2021-08-28	126328	1050
Finland	2021-08-29	126767	1050
Finland	2021-08-30	127231	1051
Finland	2021-08-31	127975	1057
Finland	2021-09-01	128625	1059
Finland	2021-09-02	129273	1060
Finland	2021-09-03	129923	1062
Finland	2021-09-04	130443	1063
Finland	2021-09-05	130779	1063
Finland	2021-09-06	131125	1063
Finland	2021-09-07	131706	1069
Finland	2021-09-08	132228	1072
Finland	2021-09-09	132710	1073
Finland	2021-09-10	133169	1075
Finland	2021-09-11	133665	1075
Finland	2021-09-12	133994	1076
Finland	2021-09-13	134277	1081
Finland	2021-09-14	134810	1082
Finland	2021-09-15	135290	1084
Finland	2021-09-16	135744	1085
Finland	2021-09-17	136180	1086
Finland	2021-09-18	136569	1087
Finland	2021-09-19	136809	1087
Finland	2021-09-20	137094	1092
Finland	2021-09-21	137583	1093
Finland	2021-09-22	138072	1094
Finland	2021-09-23	138556	1096
Finland	2021-09-24	139036	1100
Finland	2021-09-25	139460	1103
Finland	2021-09-26	139759	1104
Finland	2021-09-27	140114	1107
Finland	2021-09-28	140798	1110
Finland	2021-09-29	141441	1114
Finland	2021-09-30	142110	1118
Finland	2021-10-01	142728	1121
Finland	2021-10-02	143259	1126
Finland	2021-10-03	143614	1129
Finland	2021-10-04	143997	1134
Finland	2021-10-05	144740	1138
Finland	2021-10-06	145469	1145
Finland	2021-10-07	146215	1147
Finland	2021-10-08	146826	1150
Finland	2021-10-09	147422	1158
Finland	2021-10-10	147847	1163
Finland	2021-10-11	148246	1166
Finland	2021-10-12	148937	1171
Finland	2021-10-13	149547	1174
Finland	2021-10-14	150185	1177
Finland	2021-10-15	150743	1181
Finland	2021-10-16	151305	1183
Finland	2021-10-17	151649	1184
Finland	2021-10-18	151968	1188
Finland	2021-10-19	152629	1194
Finland	2021-10-20	153179	1195
Finland	2021-10-21	153695	1197
Finland	2021-10-22	154318	1199
Finland	2021-10-23	154898	1207
Finland	2021-10-24	155272	1211
Finland	2021-10-25	155661	1213
Finland	2021-10-26	156454	1226
Finland	2021-10-27	157134	1230
Finland	2021-10-28	157774	1235
Finland	2021-10-29	158364	1240
Finland	2021-10-30	159019	1242
Finland	2021-10-31	159424	1245
Finland	2021-11-01	159863	1250
Finland	2021-11-02	160836	1262
Finland	2021-11-03	161591	1265
Finland	2021-11-04	162362	1272
Finland	2021-11-05	163164	1281
Finland	2021-11-06	164006	1292
Finland	2021-11-07	164520	1301
Finland	2021-11-08	165028	1305
Finland	2021-11-09	166150	1317
Finland	2021-11-10	166983	1326
Finland	2021-11-11	167951	1330
Finland	2021-11-12	168885	1336
Finland	2021-11-13	169831	1341
Finland	2021-11-14	170449	1344
Finland	2021-11-15	171020	1350
Finland	2021-11-16	172272	1367
Finland	2021-11-17	173471	1376
Finland	2021-11-18	174641	1381
Finland	2021-11-19	175856	1385
Finland	2021-11-20	177130	1391
Finland	2021-11-21	177838	1399
Finland	2021-11-22	178513	1404
Finland	2021-11-23	179935	1414
Finland	2021-11-24	181273	1424
Finland	2021-11-25	182528	1433
Finland	2021-11-26	183804	1444
Finland	2021-11-27	185104	1452
Finland	2021-11-28	185898	1460
Finland	2021-11-29	186688	1463
Finland	2021-11-30	188390	1478
Finland	2021-12-01	189817	1485
Finland	2021-12-02	191261	1497
Finland	2021-12-03	192729	1502
Finland	2021-12-04	194258	1508
Finland	2021-12-05	195230	1515
Finland	2021-12-06	196233	1520
Finland	2021-12-07	197310	1523
Finland	2021-12-08	199235	1530
Finland	2021-12-09	200968	1539
Finland	2021-12-10	202676	1546
Finland	2021-12-11	204479	1552
Finland	2021-12-12	205603	1559
Finland	2021-12-13	206872	1564
Finland	2021-12-14	209228	1571
Finland	2021-12-15	211061	1577
Finland	2021-12-16	213160	1585
Finland	2021-12-17	215150	1593
Finland	2021-12-18	217322	1601
Finland	2021-12-19	218936	1603
Finland	2021-12-20	220690	1608
Finland	2021-12-21	223730	1616
Finland	2021-12-22	226899	1622
Finland	2021-12-23	230436	1630
Finland	2021-12-24	234340	1637
Finland	2021-12-25	236615	1643
Finland	2021-12-26	239288	1647
Finland	2021-12-27	242588	1656
Finland	2021-12-28	249246	1673
Finland	2021-12-29	256119	1685
Finland	2021-12-30	263504	1698
Finland	2021-12-31	270829	1714
Finland	2022-01-01	277700	1728
Finland	2022-01-02	281702	1739
Finland	2022-01-03	286679	1751
Finland	2022-01-04	296204	1764
Finland	2022-01-05	306188	1777
Finland	2022-01-06	315915	1790
Finland	2022-01-07	323246	1801
Finland	2022-01-08	332270	1812
Finland	2022-01-09	338070	1822
Finland	2022-01-10	344711	1830
Finland	2022-01-11	355258	1839
Finland	2022-01-12	364470	1845
Finland	2022-01-13	373398	1851
Finland	2022-01-14	381673	1858
Finland	2022-01-15	389770	1864
Finland	2022-01-16	395472	1871
Finland	2022-01-17	401722	1875
Finland	2022-01-18	411849	1887
Finland	2022-01-19	421013	1891
Finland	2022-01-20	429525	1891
Finland	2022-01-21	437573	1893
Finland	2022-01-22	444869	1894
Finland	2022-01-23	449237	1894
Finland	2022-01-24	453833	1894
Finland	2022-01-25	461001	1894
Finland	2022-01-26	464394	1894
Finland	2022-01-27	470665	1919
Finland	2022-01-28	475431	1942
Finland	2022-01-29	475431	1942
Finland	2022-01-30	475431	1942
Finland	2022-01-31	489870	1990
Finland	2022-02-01	493114	1990
Finland	2022-02-02	501152	2012
Finland	2022-02-03	507940	2041
Finland	2022-02-04	514892	2058
Finland	2022-02-05	514892	2058
Finland	2022-02-06	514892	2058
Finland	2022-02-07	534790	2095
Finland	2022-02-08	542262	2097
Finland	2022-02-09	546782	2126
Finland	2022-02-10	559587	2141
Finland	2022-02-11	569973	2170
Finland	2022-02-12	569973	2170
Finland	2022-02-13	569973	2170
Finland	2022-02-14	582383	2214
Finland	2022-02-15	586809	2215
Finland	2022-02-16	592765	2242
Finland	2022-02-17	600718	2265
Finland	2022-02-18	605046	2277
Finland	2022-02-19	605046	2277
Finland	2022-02-20	605046	2277
Finland	2022-02-21	622717	2329
Finland	2022-02-22	625463	2329
Finland	2022-02-23	629727	2351
Finland	2022-02-24	637658	2364
Finland	2022-02-25	637729	2364
Finland	2022-02-26	637729	2364
Finland	2022-02-27	637729	2364
Finland	2022-02-28	637757	2366
Finland	2022-03-01	657443	2380
Finland	2022-03-02	658559	2381
Finland	2022-03-03	664588	2384
Finland	2022-03-04	671773	2387
Finland	2022-03-05	671773	2387
Finland	2022-03-06	671773	2387
Finland	2022-03-07	694142	2571
Finland	2022-03-08	694142	2571
Finland	2022-03-09	703052	2573
Finland	2022-03-10	713103	2573
Finland	2022-03-11	734262	2653
Finland	2022-03-12	734262	2653
Finland	2022-03-13	734262	2653
Finland	2022-03-14	761110	2717
Finland	2022-03-15	767220	2719
Finland	2022-03-16	778617	2763
Finland	2022-03-17	782912	2783
Finland	2022-03-18	786312	2783
Finland	2022-03-19	786312	2783
Finland	2022-03-20	786312	2783
Finland	2022-03-21	812017	2881
Finland	2022-03-22	812224	2881
Finland	2022-03-23	821536	2948
Finland	2022-03-24	834038	2951
Finland	2022-03-25	844713	2985
Finland	2022-03-26	844713	2985
Finland	2022-03-27	844713	2985
Finland	2022-03-28	859477	3054
Finland	2022-03-29	864815	3055
Finland	2022-03-30	874135	3105
Finland	2022-03-31	883676	3144
Finland	2022-04-01	889626	3178
Finland	2022-04-02	889626	3178
Finland	2022-04-03	889626	3178
Finland	2022-04-04	901336	3252
Finland	2022-04-05	907786	3254
Finland	2022-04-06	913476	3307
Finland	2022-04-07	920692	3334
Finland	2022-04-08	920692	3334
Finland	2022-04-09	920692	3334
Finland	2022-04-10	920692	3334
Finland	2022-04-11	920692	3334
Finland	2022-04-12	920692	3334
Finland	2022-04-13	920692	3334
Finland	2022-04-14	949583	3517
Finland	2022-04-15	949583	3517
Finland	2022-04-16	949583	3517
Norway	2020-01-22	0	0
Norway	2020-01-23	0	0
Norway	2020-01-24	0	0
Norway	2020-01-25	0	0
Norway	2020-01-26	0	0
Norway	2020-01-27	0	0
Norway	2020-01-28	0	0
Norway	2020-01-29	0	0
Norway	2020-01-30	0	0
Norway	2020-01-31	0	0
Norway	2020-02-01	0	0
Norway	2020-02-02	0	0
Norway	2020-02-03	0	0
Norway	2020-02-04	0	0
Norway	2020-02-05	0	0
Norway	2020-02-06	0	0
Norway	2020-02-07	0	0
Norway	2020-02-08	0	0
Norway	2020-02-09	0	0
Norway	2020-02-10	0	0
